id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
317952,tt4126304,0.471393,0,0,Cartel Land,Robert Hetrick|JosÃ© Manuel Mireles Valverde,,Matthew Heineman,,mexico|arizona|cocaine|crack|murder,"In the Mexican state of MichoacÃ¡n, Dr. Jose Mireles, a small-town physician known as ""El Doctor,"" shepherds a citizen uprising against the Knights Templar, the violent drug cartel that has wreaked havoc on the region for years. Meanwhile, in Arizona's Altar Valleyâ€”a narrow, 52-mile-long desert corridor known as Cocaine Alleyâ€”Tim ""Nailer"" Foley, an American veteran, heads a small paramilitary group called Arizona Border Recon, whose goal is to halt Mexicoâ€™s drug wars from seeping across our border.",100,Drama|Documentary,The Documentary Group|Our Time Projects,7/3/15,112,7.5,2015,0.0,0.0
325358,tt2933474,0.471091,20000000,0,Superfast!,Alex Ashbaugh|Dale Pavinkski|Lili Mirojnick|Andrea Navedo,,Jason Friedberg|Aaron Seltzer,They're going nowhere... fast.,spoof|automobile racing,"Undercover cop Lucas White joins Vin Serento's LA gang of illegal street racers. They are fast and they are furious and they plan to double cross LA crime kingpin Juan Carlos de la Sol who hides his cash in a downtown Taco Bell. The gang's outrageous plan is as daring as it is ridiculous and will see them towing the whole damn restaurant, at crazy speeds.",99,Comedy,The Safran Company|3 in the Box,3/5/15,60,4.4,2015,18399991.9040035,0.0
272548,tt2718440,0.470991,0,0,Moonwalkers,Rupert Grint|Ron Perlman|Robert Sheehan|Stephen Campbell Moore|Eric Lampaert,,Antoine Bardou-Jacquet,Based on a true conspiracy theory.,,"What if Apollo 11 never actually made it? What if, in reality, Stanley Kubrick secretly shot the famous images of the moon landing in a studio, working for the US administration? This is the premise of a totally plausible conspiracy theory that takes us to swinging sixties London, where a stubborn CIA agent will never find Kubrick but is forced to team up with a lousy manager of a seedy rock band to develop the biggest con of all time.",107,Comedy,Nexus Factory|Partizan Films|Potemkin Productions,3/14/15,53,6.0,2015,0.0,0.0
340275,tt4594834,0.470124,0,0,Chi-Raq,Teyonah Parris|Nick Cannon|Angela Bassett|Jennifer Hudson|Samuel L. Jackson,,Spike Lee,No peace. No piece.,chicago,"A modern day adaptation of the ancient Greek play Lysistrata by Aristophanes, set against the backdrop of gang violence in Chicago.",127,Music|Drama|Crime|Comedy,40 Acres & A Mule Filmworks|Amazon Studios,12/4/15,33,5.9,2015,0.0,0.0
309887,tt3525346,0.467556,5300000,0,Bad Asses on the Bayou,Danny Trejo|Danny Glover|John Amos|Loni Love|Jimmy Bennett,,Craig Moss,,louisiana|kidnapping,"The third installment in the successful Bad Ass action-comedy franchise. Bad Asses on the Bayou reunites the dynamic duo, Frank Vega (Danny Trejo) and Bernie Pope (Danny Glover), as they travel to Louisiana to attend the wedding of their dear friend Carmen Gutierrez (Loni Love). What was pictured as a wedding weekend escape to the south turns violently ugly as madness and mayhem ensue, pressing our senior heroes to once again serve justice.",85,Comedy|Action,Sense and Sensibility Ventures|Silver Nitrate,3/6/15,24,5.8,2015,4875997.85456094,0.0
302429,tt4191054,0.465707,0,13603453,Strange Magic,Alan Cumming|Evan Rachel Wood|Elijah Kelley|Meredith Anne Bull|Sam Palladio,http://lucasfilm.com/strange-magic,Gary Rydstrom,Everyone Deserves to be Loved.,elves|musical|aftercreditsstinger|duringcreditsstinger|love potion,"A love potion works its devious charms on fairies, elves and the swamp-dwelling Bog King as they all try to possess the potion for themselves.",99,Music|Animation|Family|Fantasy,Lucasfilm|Touchstone Pictures,1/23/15,68,6.1,2015,0.0,12515171.2533246
253331,tt2883434,0.46209,9000000,21571189,Black or White,Kevin Costner|Jennifer Ehle|Gillian Jacobs|Octavia Spencer|Bill Burr,,Mike Binder,There's more to family than what you see.,grieving widower|widower,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",121,Drama,Treehouse Pictures,1/30/15,72,6.7,2015,8279996.3568016,19845485.1479865
293771,tt3816458,0.459597,0,0,Dead Rising,Jesse Metcalfe|Meghan Ory|Keegan Connor Tracy|Virginia Madsen|Dennis Haysbert,,Zach Lipovsky,,chain saw|infection|quarantine|zombies|based on video game,"Based on the game, Dead Rising takes place during a large-scale zombie outbreak. When a mandatory government vaccine fails to stop the infection from spreading, the four leads must evade infection while also pursuing the root of the epidemic, with all signs pointing to a government conspiracy.",118,Horror|Science Fiction,Di Bonaventura Pictures|Contradiction Films|Dead Rising Productions|Legendary Digital Media,3/27/15,82,4.9,2015,0.0,0.0
323373,tt3705412,0.454151,0,0,Deathgasm,Milo Cawthorne|Kimberley Crossman|Sam Berkley|Delaney Tabron|Colin Moy,http://deathgasmthemovie.com/,Jason Lei Howden,Evil is coming...,new zealand|college|friendship|teenage boy|metal band,Two teenage boys unwittingly summon an ancient evil entity known as The Blind One by delving into black magic while trying to escape their mundane lives.,86,Comedy|Horror,The New Zealand Film Commission|Timpson Films|MPI Media Group|Metalheads,8/28/15,83,6.5,2015,0.0,0.0
323027,tt4324302,0.452939,0,0,Justice League: Gods and Monsters,Benjamin Bratt|Michael C. Hall|Tamara Taylor|Jason Isaacs|Paget Brewster,,Sam Liu,"From dark heroes, justice will dawn.",dc comics|superhero|super powers,"In an alternate universe, very different versions of DC's Trinity fight against the government after they are framed for an embassy bombing.",76,Action|Animation|Fantasy,DC Comics|Warner Bros. Animation,7/28/15,99,6.9,2015,0.0,0.0
297806,tt1490785,0.450872,13000000,1646788,I Saw the Light,Tom Hiddleston|Elizabeth Olsen|David Krumholtz|Bradley Whitford|Maddie Hasson,http://sonyclassics.com/isawthelight/,Marc Abraham,,country music|biography|music|country singer,"Singer and songwriter Hank Williams rises to fame in the 1940s, but alcohol abuse and infidelity take a toll on his career and marriage to fellow musician Audrey Mae Williams.",123,Drama|Music,Bron Studios|RatPac Entertainment,9/11/15,19,5.6,2015,11959994.7376023,1515044.29338051
253626,tt3297330,0.45016,0,316472,Good Kill,Ethan Hawke|January Jones|ZoÃ« Kravitz|Jake Abel|Bruce Greenwood,,Andrew Niccol,,pilot|suspicion|drone|u.s. military|air force base,"In the shadowy world of drone warfare, combat unfolds like a video gameâ€“only with real lives at stake. After six tours of duty, Air Force pilot Tom Egan (Ethan Hawke) now fights the Taliban from an air-conditioned bunker in the Nevada desert. But as he yearns to get back in the cockpit of a real plane and becomes increasingly troubled by the collateral damage he causes each time he pushes a button, Eganâ€™s nervesâ€”and his relationship with his wife (Mad Men's January Jones)â€”begin to unravel.",104,Action|Drama|Thriller,Voltage Pictures|Sobini Films|Dune Films,4/9/15,132,5.7,2015,0.0,291154.11189219
354251,tt4935334,0.444265,0,0,Southbound,Kate Beahan|Matt Bettinelli-Olpin|Susan Burke|Zoe Cooper|Gerald Downey,http://www.hiradiosilence.com/southboundpress,Roxanne Benjamin|David Bruckner|Patrick Horvath|Chad Villella|Matt Bettinelli-Olpin|Tyler Gillett|Justin Martinez|Radio Silence,,anthology|woman director|horror anthology,"The film contains five stories set on desolate stretches of a desert highway. Two men on the run from their past, a band on its way to a gig, a man struggling to get home, a brother in search of his long-lost sister and a family on vacation are forced to confront their worst fears and darkest secrets in these interwoven tales.",89,Fantasy|Thriller|Horror|Science Fiction,Willowbrook Regent Films,9/17/15,73,6.0,2015,0.0,0.0
329637,tt2621446,0.444193,0,0,Star Trek: Renegades,Walter Koenig|Sean Young|Manu Intiraymi|Bruce A. Young|Gary Graham,http://startrekrenegades.com/home/,Tim Russ,,,"It is nearly ten years after Voyager's return from the Delta Quadrant, and the Federation is in a crisis. The Federation's main suppliers of dilithium crystals are disappearing. Space and time have folded around several planets, effectively isolating them from any contact with outside worlds. And this phenomenon is not natural - someone or something is causing this to happen. This necessitates drastic measures; some of which are outside the Federation's normal jurisdiction. For this, Admiral Pavel Chekov, head of Starfleet Intelligence, turns to Commander Tuvok, Voyager's former security officer and current head of the newly reorganized Section 31. Tuvok must put together a new covert, renegade crew - mostly outcasts and rogues - even criminals. This new crew is tasked with finding out what is causing the folding of time and space, and stopping it - at all costs.",88,Action|Science Fiction|Adventure|Fantasy,ST Renegades,8/1/15,31,4.1,2015,0.0,0.0
257444,tt2443822,0.443525,0,0,The Boy,David Morse|Rainn Wilson|Jared Breeze|Mike Vogel|Zuleikha Robinson,,Craig Macneill,Evil Always Begins Somewhere.,,An intimate portrait of a 9 year old sociopath as he discovers his taste for killing.,110,Thriller|Drama|Horror,Chiller Films|SpectreVision,8/14/15,22,6.1,2015,0.0,0.0
355338,tt4941804,0.442835,0,0,Riley's First Date?,Amy Poehler|Phyllis Smith|Bill Hader|Lewis Black|Mindy Kaling,,Josh Cooley,,mother daughter relationship|rock music|girl|father daughter relationship|boyfriend,"Riley, now 12, is hanging out at home with her parents in San Francisco when potential trouble comes knocking: a boy shows up at the door.",5,Animation|Family,Walt Disney Pictures|Pixar Animation Studios,11/3/15,137,7.3,2015,0.0,0.0
271736,tt3083008,0.442427,0,3286448,The Program,Ben Foster|Chris O'Dowd|Dustin Hoffman|Jesse Plemons|Lee Pace,,Stephen Frears,Champion. Hero. Legend. Cheat.,biography|sport|tour de france,"An Irish sports journalist becomes convinced that Lance Armstrong's performances during the Tour de France victories are fueled by banned substances. With this conviction, he starts hunting for evidence that will expose Armstrong.",103,Drama,StudioCanal|Working Title Films,9/16/15,107,5.9,2015,0.0,3023530.82964643
309581,tt3442990,0.442067,0,0,Lila & Eve,Viola Davis|Jennifer Lopez|Shea Whigham|Aml Ameen|Andre Royo,,Charles Stone III,Torn by loss. Bound for revenge.,,"Lila, a grief-stricken mother reeling from her sonâ€™s murder, attends a support group where she meets Eve, who urges her to take matters into her own hands to track down her sonâ€™s killers.",94,Thriller|Drama,A&E Television Networks|ChickFlick Productions|Lifetime Productions,7/31/15,78,5.2,2015,0.0,0.0
293970,tt2118624,0.441882,0,0,The Final Girls,Taissa Farmiga|Malin Ã…kerman|Nina Dobrev|Alexander Ludwig|Alia Shawkat,,Todd Strauss-Schulson,,virgin|summer camp|movie in movie|murder|slow motion scene,"A young woman grieving the loss of her mother, a famous scream queen from the 1980s, finds herself pulled into the world of her mom's most famous movie. Reunited, the women must fight off the film's maniacal killer.",91,Horror|Comedy,Groundswell Productions|Ulterior Productions|Studio Solutions,10/9/15,211,6.6,2015,0.0,0.0
279690,tt2386404,0.441402,0,0,He Never Died,Henry Rollins|Booboo Stewart|Jordan Todosey|Steven Ogg|James Cade,,Jason Krawczyk,Bullets. Blood. Bingo.,,Jack is a solitary man with a mysterious past. His strange habits will soon become stranger when his past catches up with him.,99,Thriller|Horror|Comedy|Drama,Alternate Ending Studios|108 Media,3/17/15,65,6.3,2015,0.0,0.0
364067,tt4537842,0.439597999999999,0,0,A Very Murray Christmas,Bill Murray|Paul Shaffer|George Clooney|Miley Cyrus|Michael Cera,http://www.netflix.com/title/80042368,Sofia Coppola,,woman director|christmas,"Bill Murray worries no one will show up to his TV show due to a massive snowstorm in New York City. Through luck and perseverance, guests arrive at Gothamâ€™s Carlyle Hotel to help him â€” dancing and singing in holiday spirit.",56,Comedy|Music,American Zoetrope|South Beach Productions|Departed Productions,12/4/15,101,5.4,2015,0.0,0.0
318922,tt2474958,0.438409,0,0,Kill Your Friends,Nicholas Hoult|Craig Roberts|Georgia King|Tom Riley|Jim Piddock,http://www.killyourfriendsfilm.co.uk/,Owen Harris,Getting to the top can be murder,magazine|music,"In the late 1990s, a drug-addled nihilist resorts to murder to climb the ladder of the London music industry.",100,Thriller|Comedy|Crime,Altitude Film Entertainment|AI-Film|Unigram,11/6/15,54,5.5,2015,0.0,0.0
335077,tt2784134,0.437088,0,0,Battle For SkyArk,Garrett Coffey|Caon Mortenson|Riley Jane|Taylor Coliee|Luke Davis,,Simon Hung,,,"In the near future the earth has become desolate and dangerous. Now inhabited by by a mysterious race of creatures, humanity has been forced to find refuge in the SkyArk, a man-made city in the sky. As the population grows, space becomes scarce and only the rich and powerful can stay, dumping the poor and orphaned of SkyArk to the abandoned earth.",88,Family|Science Fiction|Action|Adventure,Mr.Monster,5/18/15,18,3.5,2015,0.0,0.0
266639,tt3614530,0.435582,5000000,2333684,Jem and the Holograms,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,http://jemthemovie.com/,Jon M. Chu,Every Generation Needs a Voice.,secret identity|hologram|based on cartoon|based on tv series|rock band,"In a hyper-linked social media age, an orphaned teenage girl, Jerrica Jem Benton, becomes an online recording sensation, and she and her sisters embark on a music-driven scavenger hunt - one that sends them on an adventure across Los Angeles - in an attempt to unlock a final message left by her father.",119,Drama|Music|Adventure|Fantasy,Universal Pictures|Blumhouse Productions|Hasbro Studios|Allspark Pictures,10/22/15,69,5.7,2015,4599997.97600089,2146988.33532513
274504,tt1735907,0.433072999999999,0,0,The Adderall Diaries,James Franco|Amber Heard|Ed Harris|Christian Slater|Wilmer Valderrama,,Pamela Romanowsky,The truth is a motherf_cker.,based on novel|woman director,"Writer and Adderall enthusiast Stephen Elliott reaches a low point when his estranged father resurfaces, claiming that Stephen has fabricated much of the dark childhood that that fuels his writing. Adrift in the precarious gray area of memory, Stephen is led by three sources of inspiration: a new romance, the best friend who shares his history, and a murder trial that reminds him more than a little of his own story. Based on the memoir of the same name.",105,Thriller|Action|Drama,RabbitBandini Productions|Windowseat Films,4/16/15,23,4.8,2015,0.0,0.0
244316,tt1694021,0.429892,10000000,0,Grizzly,James Marsden|Piper Perabo|Billy Bob Thornton|Thomas Jane|Michaela McManus,,David Hackl,Hunt or be hunted.,grizzly bear|wilderness|alaska|survival|bear,Two estranged brothers reunite at their childhood home in the Alaskan wild. They set out on a two-day hike and are stalked by an unrelenting grizzly bear.,94,Action|Horror|Thriller,Purple Pictures|Paul Schiff Productions|Indomitable Entertainment,2/27/15,35,5.0,2015,9199995.95200178,0.0
352208,tt4897822,0.427116,0,0,Where to Invade Next,Michael Moore|Krista Kiuru|Tim Walker,http://wheretoinvadenext.com/,Michael Moore,Prepare to be liberated,germany|italy|france|usa|portugal,"Academy Award-winning director Michael Moore returns with what may be his most provocative and hilarious film yet: Moore tells the Pentagon to ""stand down"" â€” he will do the invading for America from now on.",120,Documentary,Dog Eat Dog Films|IMG Films,12/23/15,67,7.2,2015,0.0,0.0
283587,tt1365050,0.424813,6000000,90777,Beasts of No Nation,Idris Elba|Opeyemi Fagbohungbe|Abraham Attah|Richard Pepple|Ama K. Abebrese,,Cary Fukunaga,Child. Captive. Killer.,africa|based on novel|child soldier,"A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country.",137,Drama|War,Participant Media|Focus Features|Red Crown Productions,9/11/15,306,7.5,2015,5519997.57120106,83514.8032534865
311539,tt3688406,0.423161,0,0,A Christmas Horror Story,William Shatner|George Buza|Rob Archer|ZoÃ© De Grand Maison|Alex Ozerov,,Grant Harvey|Steven Hoban|Brett Sullivan,You Better Watch Out,santa claus|christmas|krampus,"Christmas is supposed to be a time of joy, peace and goodwill. But for some folks in the small town of Bailey Downs, it turns into something much less festive.",99,Horror,Copperheart Entertainment,10/2/15,56,5.6,2015,0.0,0.0
277713,tt2262161,0.42179,0,0,Sunset Song,Peter Mullan|Agyness Deyn|Kevin Guthrie|Hugh Ross|Douglas Rankine,,Terence Davies,,,The daughter of a Scottish farmer comes of age in the early 1900s.,135,Drama,Iris productions|Hurricane Films|SellOutPictures,12/4/15,19,7.1,2015,0.0,0.0
347945,tt2049543,0.429756,0,4505,Synchronicity,Chad McKnight|Brianne Davis|AJ Bowen|Scott Poythress|Michael Ironside,http://www.magnetreleasing.com/synchronicity/,Jacob Gentry,To save his future he must alter his past.,,"In this mind-bending 'Sci-Fi Noir' a daring physicist folds time to travel into the past, trying to stop a mysterious woman from stealing his invention. But once there, he uncovers a surprising truth about the machine, the woman, and his own fractured reality.",101,Thriller|Mystery|Science Fiction,Pop Films|Soapbox Films,7/22/15,45,5.3,2015,0.0,4144.5981763768
363483,tt5133810,0.417191,0,0,12 Gifts of Christmas,Katrina Law|Donna Mills|Aaron O'Connell|Melanie Nelson,,Peter Sullivan,,christmas,"When Anna Parisi, an unemployed fine arts painter, is unable to make ends meet, she is hired to become a personal Christmas shopper for Marc, an uptight corporate exec.  As they begin working together, Marc learns that Christmas giving has less to do with the amount of money spent and more to do with the importance of the gift, while Anna discovers she might find success as an artist in a way she never expected.  The best gift of all of course is the love they discover with one another.",84,Family|TV Movie,,11/26/15,12,6.3,2015,0.0,0.0
344854,tt4167720,0.415041,0,0,The Pack,Anna Lise Phillips|Jack Campbell|Katie Moore|Hamish Phillips|Kieran Thomas McNamara,http://www.prodigymovies.com/catalogue/,Nick Robertson,You can't outrun them. You can't hide from them.,,Manâ€™s best friend becomes his worst nightmare when a horde of bloodthirsty wild dogs descends upon a familyâ€™s farmhouse in a fang-bearing fight for survival.,90,Thriller|Horror,Kojo Pictures|Lightning Entertainment|Screen Australia|ProdigyMovies|IFC Midnight,8/5/15,15,5.5,2015,0.0,0.0
234212,tt1841642,0.414913,3000000,3387000,Demonic,Maria Bello|Frank Grillo|Cody Horn|Dustin Milligan|Megan Park,,Will Canon,Every House Has It's Secrets,,A police officer and a psychologist investigate the deaths of five people who were killed while trying to summon ghosts.,83,Thriller|Horror,Icon Entertainment International|Dimension Films|First Point Entertainment|IM Global,2/12/15,91,5.0,2015,2759998.78560053,3116038.628943
354220,tt3826866,0.370258,0,0,The Girl in the Photographs,Kal Penn|Claudia Lee|Kenny Wormald|Toby Hemingway|Luke Baines,,Nick Simon,,serial killer|tied feet|tied up while barefoot,Images coming from the crimes committed by a deranged pair of murderers bring a small town woman to the attention of a celebrity lensman. But how much danger will enter her life as a result of all this attention?,95,Crime|Horror|Thriller,,9/14/15,10,4.7,2015,0.0,0.0
283596,tt2552394,0.412877,0,0,The Legend of Barney Thomson,Robert Carlyle|Emma Thompson|Ray Winstone|Ashley Jensen|James Cosmo,,Robert Carlyle,,based on novel,"Barney Thomson, awkward, diffident, Glasgow barber, lives a life of desperate mediocrity and his uninteresting life is about to go from 0 to 60 in five seconds, as he enters the grotesque and comically absurd world of the serial killer.",96,Thriller|Drama|Comedy,Sigma Films Ltd.|Trinity Works Entertainment|Latitude Media,7/24/15,21,5.7,2015,0.0,0.0
250225,tt2570858,0.412503,1000000,0,The Duke of Burgundy,Sidse Babett Knudsen|Chiara D'Anna|Monica Swinn|Eugenia Caruso|Fatma Mohamed,,Peter Strickland,,sadomasochism|lesbian|butterfly|lesbian love|autumn,A woman who studies butterflies and moths tests the limits of her relationship with her lover.,101,Drama,Pioneer Pictures|Rook Films,1/23/15,58,5.8,2015,919999.595200178,0.0
307479,tt3465074,0.409698,0,0,88,Katharine Isabelle|Christopher Lloyd|Kyle Schmid|Jesse McCartney|Michael Ironside,http://www.88themovie.com/,April Mullen,There are two sides to every story.,diner|woman director,"A young woman comes to in a roadside diner with no idea where she is or how she got there. Split between two timelines, she gets taken on a violent journey as she seeks out the person responsible for her lover's death.",88,Thriller|Action,WANGO Films,1/6/15,20,4.4,2015,0.0,0.0
339145,tt2980554,0.405095,0,0,The Girl in the Book,Emily VanCamp|Michael Nyqvist|Ana Mulvoy Ten|Talia Balsam|Ali Ahn,http://www.thegirlinthebook.com/,Marya Cohn,She's ready to reclaim her story,woman director,The story of a young writer's transformation when her past invades her present.,86,Drama,Varient Busted Buggy Entertainmen,6/13/15,23,6.2,2015,0.0,0.0
323660,tt4296026,0.404511,0,0,Avengers Grimm,Casper Van Dien|Rileah Vanderbilt|Milynn Sarley|Lauren Parkinson|Marah Fairclough,http://www.theasylum.cc/product.php?id=264,Jeremy M. Inman,A battle of legendary proportions.,,"When Rumpelstiltskin destroys the Magic Mirror and escapes to the modern world, the four princesses of ""Once Upon a Time""-Cinderella, Sleeping Beauty, Snow White, and Rapunzel-are sucked through the portal too. Well-trained and endowed with magical powers, the four women must fight Rumpelstiltskin and his army of thralls before he enslaves everyone on Earth.",90,Fantasy|Action|Adventure,The Asylum,3/17/15,23,3.8,2015,0.0,0.0
308638,tt3534602,0.402236,447524,771317,The D Train,Jack Black|James Marsden|Kathryn Hahn|Jeffrey Tambor|Mike White,,Andrew Mogel|Jarrad Paul,Every reunion needs a hero,high school reunion,"With his 20th reunion looming, Dan canâ€™t shake his high school insecurities. In a misguided mission to prove heâ€™s changed, Dan rekindles a friendship with the popular guy from his class and is left scrambling to protect more than just his reputation when a wild night takes an unexpected turn.",101,Drama|Comedy,Ealing Studios|Electric Dynamite|Rip Cord Productions|Londinium Films,5/8/15,47,4.2,2015,411721.898842364,709611.327771015
359983,tt4938602,0.250209,0,0,The Lion Guard: Return of the Roar,Max Charles|Jeff Bennett|Dusan Brown|Sarah Hyland|James Earl Jones,,Howy Parkins,,,"Set in the African savannah, the film follows Kion as he assembles the members of the 'Lion Guard'. Throughout the film, the diverse team of young animals will learn how to utilize each of their unique abilities to solve problems and accomplish tasks to maintain balance within the Circle of Life, while also introducing viewers to the vast array of animals that populate the prodigious African landscape.",44,Family|TV Movie|Animation,Walt Disney Television Animation,11/22/15,48,5.9,2015,0.0,0.0
300155,tt1837562,0.399947,0,228136,A Royal Night Out,Sarah Gadon|Bel Powley|Emily Watson|Rupert Everett|Jack Reynor,,Julian Jarrold,,,"The film portrays a fairy tale re-imagining of V.E. Day in 1945, when Princess Elizabeth and her sister Margaret were allowed out from Buckingham Palace for the night to join in the celebrations, where they encountered romance and danger.",97,Thriller|Romance|Drama,Ecosse Films|Scope Pictures|Filmgate Films,5/14/15,42,6.2,2015,0.0,209885.027650587
328595,tt3479316,0.398982,0,0,Parallels,Jessica Rothe|Michael Monks|Mark Hapka|Eric Jungmann,,Christopher Leone,,,An underground MMA fighter must confront his sister and his past in an adventure through parallel universes,83,Science Fiction|Action,Fox Digital Studios,3/1/15,92,6.1,2015,0.0,0.0
327528,tt2133196,0.396791,0,830129,Born to Be Blue,Ethan Hawke|Carmen Ejogo|Callum Keith Rennie|Stephen McHattie|Janet-Laine Green,,Robert Budreau,Love is instramental,jazz|biography|historical figure,Jazz legend Chet Baker finds love and redemption when he stars in a movie about his own troubled life to mount a comeback.,97,Drama|Music,New Real Films|Lumanity Production,9/13/15,16,6.8,2015,0.0,763718.343963928
329540,tt3528666,0.394466,1950000,0,The Marine 4: Moving Target,Mike Mizanin|Melissa Roxburgh|Josh Blacker|Matthew MacCaull|Paul McGillion,,William Kaufman,,,"WWE Superstar Mike ""The Miz"" Mizanin returns as Jake Carter where he is assigned to protect a whistleblower who wishes to expose a corrupt military defence contractor. However, the military hires a heavily armed team of mercenaries to kill her and it's up to Carter to stop them at any cost.",90,Thriller|Action,WWE Studios,4/10/15,35,5.7,2015,1793999.21064034,0.0
306964,tt4163020,0.393642,0,0,Tales of Halloween,Keir Gilchrist|Pollyanna McIntosh|Samuel Witwer|Booboo Stewart|Adrienne Barbeau,,Darren Lynn Bousman|Axelle Carolyn|Adam Gierasch|Andrew Kasch|Neil Marshall|Lucky McKee|Ryan Schifrin|Mike Mendez|Dave Parker|John Skipp|Paul Solet,One town. One night. Ten chilling stories.,witch|based on novel|halloween|death|evil,"Ten stories from horror's top directors. Ghosts, ghouls, monsters, and the devil delight in terrorizing unsuspecting residents of a suburban neighborhood on Halloween night. This creepy anthology combines classic Halloween tales with the stuff of nightmares.",90,Horror,Epic Pictures Group|Film Entertainment Services,10/16/15,74,5.3,2015,0.0,0.0
360387,tt3520290,0.393566,1000000,0,Blunt Force Trauma,Mickey Rourke|Freida Pinto|Ryan Kwanten|Maruia Shelton|Carolina GÃ³mez,https://www.facebook.com/BluntForceTraumaMovie?fref=ts,Ken Sanzel,In the world of underground dueling the only rule is to survive,,"Follows the journey of John and Colt, gunfighters and sometime lovers, on parallel but very different journeys through an underground dueling culture.",92,Adventure|Action,ETA films,10/5/15,23,4.4,2015,919999.595200178,0.0
362185,tt3849692,0.391326,0,0,Operator,Mischa Barton|Luke Goss|Ving Rhames|Michael ParÃ©|Julie Guevara,,Obin Olson|Amariah Olson,Whats your emergency?,hostage|officer|chaos|daughter|police,"When the daughter of veteran 911 call center operator Pamela, and her estranged husband Jeremy, a Senior Police Officer, is kidnapped and held hostage, they are left desperate, with no choice but to follow the kidnapper's rules: send messages through dispatch for all police and fire units to scatter to remote locations throughout the city where they are met with chaos. Not knowing who or why, the one thing they do know is if they fail to discreetly collaborate with one another - they will be solely responsible for facilitating the biggest crime in the city's history. Now they must race against the clock to make the choice of their lives - save the city - or save their daughter.",88,Thriller|Action|Drama,Status Media & Entertainment|DV3 Productions|The Forgery|GA2 Productions,8/21/15,16,5.4,2015,0.0,0.0
94365,tt1883367,0.386529,0,0,The Human Centipede 3 (Final Sequence),Dieter Laser|Laurence R. Harvey|Robert LaSardo|Tommy 'Tiny' Lister|Jay Tavare,,Tom Six,100% politically incorrect,exploitation|sequel|gore|b movie|graphic violence,"Taking inspiration from The Human Centipede films, the warden of a notorious and troubled prison looks to create a 500-person human centipede as a solution to his problems.",103,Horror,Six Entertainment,5/22/15,75,3.5,2015,0.0,0.0
241855,tt3395184,0.383406,0,49970,Spring,Lou Taylor Pucci|Nadia Hilker|Nick Nevern|Augie Duke|Jeremy Gardner,,Aaron Moorhead|Justin Benson,Love is a monster.,,"A young man in a personal tailspin flees the US to Italy, where he sparks up a romance with a woman harboring a dark, primordial secret.",109,Horror|Romance|Science Fiction,XYZ Films,3/20/15,110,6.5,2015,0.0,45972.3797721529
322518,tt3496372,0.383183,0,0,The Intruders,Miranda Cosgrove|Donal Logue|Tom Sizemore|Jenessa Grant|Austin Butler,,Adam Massey,You can't lock out what lives inside.,,"After the traumatic loss of her mother, a teenaged girl tries to uncover the dark secrets behind her new home, in spite of her father's disbelief.",92,Thriller,Darius Films,2/24/15,26,4.9,2015,0.0,0.0
291272,tt3520418,0.382997,0,0,We Are Still Here,Barbara Crampton|Andrew Sensenig|Lisa Marie|Larry Fessenden|Monte Markham,http://www.facebook.com/WeAreStillHereFilm,Ted Geoghegan,This house needs a family.,terror|countryside|secret|supernatural|spirit,"After the death of their college age son, Anne and Paul Sacchetti relocate to the snowswept New England hamlet of Aylesbury, a sleepy village where all is most certainly not as it seems. When strange sounds and eerie feelings convince Anne that her son's spirit is still with them, they invite an eccentric, New Age couple to help them get to the bottom of the mystery.",84,Horror,Dark Sky Films|Snowfort Pictures,6/5/15,91,5.5,2015,0.0,0.0
324963,tt4137924,0.712889999999999,0,0,Monster High: Haunted,Haviland Stillwell|Karen Strassman|Cameron Clarke|Todd Haberkorn|Laura Bailey,,Dan Fraga|William Lau,,school|ghost,"Lurk what's waiting for the Monster High ghouls when they bring their killer fashion to the howlways of the spooktacular Haunted High! When the ghouls of Monster High follow Spectra Vondergeist one day, they discover a creeperiffic Ghost World with an all-spirit school. But their scary-cute student bodies are hardly welcome with the very strict Principal Revenant, and she punishes Spectra with frightful detention chains that prevent her from re-joining Monster High. Now, it's up to the imperfectly perfect friends to take on ghostly forms in order to save one of their own from disappearing forever!",75,Animation|Family|Fantasy,Mattel Playground Productions,3/2/15,11,7.0,2015,0.0,0.0
342927,tt4685096,0.378836,0,0,3-Headed Shark Attack,Karrueche Tran|Jaason Simmons|Rob Van Dam|Danny Trejo|Jena Sims,,Christopher Ray,More HEADS! More DEADS!,monster|mutation|machete|shark|pacific garbage patch,"The worldâ€™s greatest killing machine is three times as deadly when a mutated shark threatens a cruise ship. As the shark eats its way from one end of the ship to the next, the passengers fight the deadly predator using anything they can find.",90,Science Fiction|Action|Horror,The Asylum|Syfy,7/20/15,15,3.8,2015,0.0,0.0
